rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,linedress,linedressed,problems,smooth,distraction,strategies,easier,similar,comments
null,,html-keyboard-response,1193650,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
820,,shortestpath_phase,1194471,GW/paint.jpg,,,,50,GW/soldier.jpg,GW/dustpan.jpg,0,0.6136363636363636,,,,GW/soldier.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1195475,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1179,,shortestpath_phase,1196655,GW/hat.jpg,,,,49,GW/paint.jpg,GW/jukebox.jpg,0,0.6,,,,GW/jukebox.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1197658,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1261,,shortestpath_phase,1198920,GW/paint.jpg,,,,49,GW/basket.jpg,GW/hat.jpg,1,0.6086956521739131,,,,GW/basket.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1199931,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2012,,shortestpath_phase,1201943,GW/dustpan.jpg,,,,50,GW/camera.jpg,GW/paint.jpg,0,0.5957446808510638,,,,GW/camera.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1202960,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1031,,shortestpath_phase,1203992,GW/paint.jpg,,,,49,GW/barrel.jpg,GW/teeth.jpg,1,0.6041666666666666,,,,GW/barrel.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1205004,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
890,,shortestpath_phase,1205896,GW/dustpan.jpg,,,,49,GW/basket.jpg,GW/paint.jpg,1,0.6122448979591837,,,,GW/basket.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1206910,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1010,,shortestpath_phase,1207919,GW/teeth.jpg,,,,49,GW/snail.jpg,GW/globe.jpg,0,0.6,,,,GW/globe.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1208934,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1089,,shortestpath_phase,1210023,GW/paint.jpg,,,,49,GW/basket.jpg,GW/hat.jpg,1,0.6078431372549019,,,,GW/basket.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1211032,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1151,,shortestpath_phase,1212183,GW/dustpan.jpg,,,,50,GW/soldier.jpg,GW/snail.jpg,0,0.5961538461538461,,,,GW/soldier.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1213194,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
980,,shortestpath_phase,1214175,GW/jukebox.jpg,,,,50,GW/snail.jpg,GW/teeth.jpg,0,0.5849056603773585,,,,GW/snail.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1215206,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
911,,shortestpath_phase,1216119,GW/soldier.jpg,,,,50,GW/gong.jpg,GW/paint.jpg,0,0.5740740740740741,,,,GW/gong.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1217857,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2261,,shortestpath_phase,1220119,GW/camera.jpg,,,,49,GW/barrel.jpg,GW/dustpan.jpg,1,0.5818181818181818,,,,GW/barrel.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1221720,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1175,,shortestpath_phase,1222895,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/basket.jpg,1,0.5892857142857143,,,,GW/basket.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1224387,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1763,,shortestpath_phase,1226151,GW/paint.jpg,,,,49,GW/barrel.jpg,GW/dustpan.jpg,1,0.5964912280701754,,,,GW/barrel.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1227158,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
912,,shortestpath_phase,1228071,GW/dustpan.jpg,,,,50,GW/snail.jpg,GW/basket.jpg,1,0.603448275862069,,,,GW/basket.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1229078,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
840,,shortestpath_phase,1229919,GW/snail.jpg,,,,49,GW/hat.jpg,GW/teeth.jpg,1,0.6101694915254238,,,,GW/hat.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1230925,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
896,,shortestpath_phase,1231822,GW/teeth.jpg,,,,50,GW/dustpan.jpg,GW/camera.jpg,0,0.6,,,,GW/dustpan.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1232827,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
892,,shortestpath_phase,1233719,GW/snail.jpg,,,,50,GW/dustpan.jpg,GW/soldier.jpg,1,0.6065573770491803,,,,GW/soldier.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1234726,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
737,,shortestpath_phase,1235463,GW/paint.jpg,,,,49,GW/globe.jpg,GW/dustpan.jpg,1,0.6129032258064516,,,,GW/globe.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1236465,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
694,,shortestpath_phase,1237160,GW/teeth.jpg,,,,49,GW/gong.jpg,GW/jukebox.jpg,0,0.6031746031746031,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1238170,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1140,,shortestpath_phase,1239311,GW/camera.jpg,,,,49,GW/dustpan.jpg,GW/paint.jpg,0,0.59375,,,,GW/paint.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1240327,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
680,,shortestpath_phase,1241008,GW/teeth.jpg,,,,50,GW/paint.jpg,GW/gong.jpg,1,0.6,,,,GW/gong.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1242017,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
734,,shortestpath_phase,1242751,GW/snail.jpg,,,,50,GW/hat.jpg,GW/barrel.jpg,1,0.6060606060606061,,,,GW/barrel.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1243765,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
808,,shortestpath_phase,1244574,GW/paint.jpg,,,,49,GW/camera.jpg,GW/hat.jpg,1,0.6119402985074627,,,,GW/camera.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1245592,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
815,,shortestpath_phase,1246408,GW/snail.jpg,,,,50,GW/dustpan.jpg,GW/gong.jpg,1,0.6176470588235294,,,,GW/gong.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1247415,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
841,,shortestpath_phase,1248256,GW/paint.jpg,,,,49,GW/camera.jpg,GW/dustpan.jpg,1,0.6231884057971014,,,,GW/camera.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1249267,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
611,,shortestpath_phase,1249880,GW/gong.jpg,,,,50,GW/hat.jpg,GW/soldier.jpg,1,0.6285714285714286,,,,GW/soldier.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1250890,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
556,,shortestpath_phase,1251448,GW/teeth.jpg,,,,50,GW/globe.jpg,GW/jukebox.jpg,0,0.6197183098591549,,,,GW/globe.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1252456,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1205,,shortestpath_phase,1253663,GW/basket.jpg,,,,49,GW/teeth.jpg,GW/soldier.jpg,0,0.6111111111111112,,,,GW/soldier.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1254673,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1294,,shortestpath_phase,1255968,GW/snail.jpg,,,,50,GW/hat.jpg,GW/paint.jpg,1,0.6164383561643836,,,,GW/paint.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1256976,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1022,,shortestpath_phase,1257999,GW/globe.jpg,,,,49,GW/jukebox.jpg,GW/camera.jpg,1,0.6216216216216216,,,,GW/jukebox.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1259005,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
738,,shortestpath_phase,1259744,GW/snail.jpg,,,,50,GW/basket.jpg,GW/globe.jpg,0,0.6133333333333333,,,,GW/basket.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1260754,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
860,,shortestpath_phase,1261615,GW/dustpan.jpg,,,,50,GW/hat.jpg,GW/gong.jpg,0,0.6052631578947368,,,,GW/hat.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1262630,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
944,,shortestpath_phase,1263575,GW/globe.jpg,,,,50,GW/paint.jpg,GW/basket.jpg,1,0.6103896103896104,,,,GW/basket.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1264591,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
992,,shortestpath_phase,1265584,GW/paint.jpg,,,,50,GW/camera.jpg,GW/teeth.jpg,0,0.6025641025641025,,,,GW/camera.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1266596,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
530,,shortestpath_phase,1267127,GW/globe.jpg,,,,49,GW/camera.jpg,GW/basket.jpg,0,0.5949367088607594,,,,GW/basket.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1268732,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1458,,shortestpath_phase,1270191,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/dustpan.jpg,1,0.6,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1271200,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
510,,shortestpath_phase,1271710,GW/basket.jpg,,,,49,GW/teeth.jpg,GW/snail.jpg,0,0.5925925925925926,,,,GW/snail.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1272715,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
692,,shortestpath_phase,1273408,GW/globe.jpg,,,,50,GW/barrel.jpg,GW/paint.jpg,0,0.5853658536585366,,,,GW/barrel.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1274417,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
790,,shortestpath_phase,1275208,GW/teeth.jpg,,,,49,GW/basket.jpg,GW/wheelchair.jpg,0,0.5783132530120482,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1276218,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1140,,shortestpath_phase,1277359,GW/dustpan.jpg,,,,50,GW/gong.jpg,GW/snail.jpg,0,0.5714285714285714,,,,GW/gong.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1278375,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1431,,shortestpath_phase,1279807,GW/globe.jpg,,,,49,GW/jukebox.jpg,GW/teeth.jpg,0,0.5647058823529412,,,,GW/teeth.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1280819,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1514,,shortestpath_phase,1282335,GW/snail.jpg,,,,49,GW/hat.jpg,GW/dustpan.jpg,1,0.5697674418604651,,,,GW/hat.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1283347,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1236,,shortestpath_phase,1284583,GW/paint.jpg,,,,50,GW/basket.jpg,GW/teeth.jpg,0,0.5632183908045977,,,,GW/basket.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1285585,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1021,,shortestpath_phase,1286608,GW/teeth.jpg,,,,50,GW/barrel.jpg,GW/paint.jpg,0,0.5568181818181818,,,,GW/barrel.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1287622,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2329,,shortestpath_phase,1289951,GW/paint.jpg,,,,49,GW/teeth.jpg,GW/globe.jpg,0,0.550561797752809,,,,GW/globe.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1290963,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1124,,shortestpath_phase,1292087,GW/snail.jpg,,,,50,GW/globe.jpg,GW/basket.jpg,1,0.5555555555555556,,,,GW/basket.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1293095,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
935,,shortestpath_phase,1294031,GW/hat.jpg,,,,50,GW/wheelchair.jpg,GW/basket.jpg,0,0.5494505494505495,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1295043,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1419,,shortestpath_phase,1296463,GW/dustpan.jpg,,,,49,GW/basket.jpg,GW/camera.jpg,1,0.5543478260869565,,,,GW/basket.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1297471,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1240,,shortestpath_phase,1298711,GW/soldier.jpg,,,,49,GW/gong.jpg,GW/hat.jpg,0,0.5483870967741935,,,,GW/hat.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1299718,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
624,,shortestpath_phase,1300343,GW/globe.jpg,,,,49,GW/snail.jpg,GW/teeth.jpg,0,0.5425531914893617,,,,GW/teeth.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1301358,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
593,,shortestpath_phase,1301950,GW/paint.jpg,,,,49,GW/dustpan.jpg,GW/hat.jpg,0,0.5368421052631579,,,,GW/hat.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1302967,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
583,,shortestpath_phase,1303551,GW/snail.jpg,,,,49,GW/basket.jpg,GW/barrel.jpg,1,0.5416666666666666,,,,GW/basket.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1304567,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
839,,shortestpath_phase,1305407,GW/gong.jpg,,,,50,GW/soldier.jpg,GW/teeth.jpg,0,0.5360824742268041,,,,GW/soldier.jpg,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1306413,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
930,,shortestpath_phase,1307343,GW/globe.jpg,,,,50,GW/basket.jpg,GW/gong.jpg,0,0.5306122448979592,,,,GW/basket.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1308349,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
809,,shortestpath_phase,1309160,GW/paint.jpg,,,,50,GW/soldier.jpg,GW/teeth.jpg,0,0.5252525252525253,,,,GW/soldier.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1310171,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
725,,shortestpath_phase,1310895,GW/snail.jpg,,,,49,GW/globe.jpg,GW/gong.jpg,0,0.52,,,,GW/gong.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1311902,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
881,,shortestpath_phase,1312784,GW/paint.jpg,,,,49,GW/wheelchair.jpg,GW/barrel.jpg,1,0.5247524752475248,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1313796,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
675,,shortestpath_phase,1314471,GW/snail.jpg,,,,50,GW/globe.jpg,GW/dustpan.jpg,0,0.5196078431372549,,,,GW/globe.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1315483,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
787,,shortestpath_phase,1316271,GW/gong.jpg,,,,49,GW/wheelchair.jpg,GW/globe.jpg,1,0.5242718446601942,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1317277,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
665,,shortestpath_phase,1317943,GW/basket.jpg,,,,50,GW/hat.jpg,GW/soldier.jpg,1,0.5288461538461539,,,,GW/soldier.jpg,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,
null,,html-keyboard-response,1318957,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
665,,shortestpath_phase,1319623,GW/snail.jpg,,,,50,GW/jukebox.jpg,GW/dustpan.jpg,0,0.5238095238095238,,,,GW/jukebox.jpg,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1320638,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
456,,shortestpath_phase,1321095,GW/teeth.jpg,,,,49,GW/globe.jpg,GW/snail.jpg,1,0.5283018867924528,,,,GW/globe.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1322111,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
816,,shortestpath_phase,1322928,GW/dustpan.jpg,,,,50,GW/jukebox.jpg,GW/paint.jpg,0,0.5233644859813084,,,,GW/jukebox.jpg,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1323939,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
867,,shortestpath_phase,1324807,GW/soldier.jpg,,,,49,GW/basket.jpg,GW/paint.jpg,1,0.5277777777777778,,,,GW/basket.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1325813,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
674,,shortestpath_phase,1326487,GW/jukebox.jpg,,,,50,GW/dustpan.jpg,GW/wheelchair.jpg,1,0.5321100917431193,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1327500,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
930,,shortestpath_phase,1328432,GW/globe.jpg,,,,49,GW/paint.jpg,GW/gong.jpg,0,0.5272727272727272,,,,GW/gong.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1329438,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
737,,shortestpath_phase,1330175,GW/teeth.jpg,,,,49,GW/basket.jpg,GW/jukebox.jpg,0,0.5225225225225225,,,,GW/jukebox.jpg,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1331186,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
628,,shortestpath_phase,1331815,GW/dustpan.jpg,,,,49,GW/gong.jpg,GW/paint.jpg,1,0.5267857142857143,,,,GW/gong.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1332827,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
706,,shortestpath_phase,1333535,GW/camera.jpg,,,,50,GW/teeth.jpg,GW/wheelchair.jpg,1,0.5309734513274337,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,
null,,html-keyboard-response,1334548,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
381,,shortestpath_phase,1334931,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/barrel.jpg,1,0.5350877192982456,,,,GW/barrel.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1336265,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1686,,shortestpath_phase,1337951,GW/camera.jpg,,,,49,GW/dustpan.jpg,GW/wheelchair.jpg,0,0.5304347826086957,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1339442,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1667,,shortestpath_phase,1341111,GW/snail.jpg,,,,50,GW/teeth.jpg,GW/dustpan.jpg,0,0.5258620689655172,,,,GW/teeth.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1342567,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
1583,,shortestpath_phase,1344151,GW/gong.jpg,,,,50,GW/dustpan.jpg,GW/jukebox.jpg,1,0.5299145299145299,,,,GW/jukebox.jpg,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1345158,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
848,,shortestpath_phase,1346007,GW/paint.jpg,,,,49,GW/hat.jpg,GW/soldier.jpg,0,0.5254237288135594,,,,GW/soldier.jpg,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,
null,,html-keyboard-response,1347327,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2311,,shortestpath_phase,1349640,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/paint.jpg,0,0.5210084033613446,,,,GW/snail.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1350649,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
340,,shortestpath_phase,1350991,GW/dustpan.jpg,,,,49,GW/snail.jpg,GW/camera.jpg,0,0.5166666666666667,,,,GW/camera.jpg,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1352232,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
2101,,shortestpath_phase,1354335,,,,,50,,,1,0.5206611570247934,,,,,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,
null,,html-keyboard-response,1355756,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,
243561,,intro_1,1599317,instruct,,0,,,,,,,,,,,,,,,,,,,,,,,,,
37750,,intro_2,1637070,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
1183,,intro_3,1638255,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,
,,Graph Reconstruction,1807457,,,,,,,,,,,,,,,,,,,,,undefineddrag03drag06:[x1:53.5 x2:264 y1:152 y2:165]drag02drag03:[x1:158.5 x2:54 y1:316 y2:153]drag04drag02:[x1:395.5 x2:158.5 y1:281 y2:316]drag01drag02:[x1:272.5 x2:158.5 y1:523 y2:316]drag09drag08:[x1:497 x2:686.5 y1:88 y2:127]drag09drag07:[x1:565 x2:501.5 y1:288 y2:472]drag09drag11:[x1:565 x2:719.5 y1:288 y2:519]drag11drag06:[x1:465 x2:264 y1:63 y2:165]drag11drag08:[x1:465 x2:686.5 y1:63 y2:127]drag04drag05:[x1:330 x2:324 y1:500 y2:328]drag12drag04:[x1:497.5 x2:332 y1:494 y2:500]drag10drag08:[x1:911 x2:756 y1:122 y2:113]drag11drag12:[x1:536 x2:541 y1:65 y2:294]drag07drag13:[x1:685 x2:868.5 y1:526 y2:650],,,,,,,
,,survey,1897333,survey-questions,,,,,,,,,,,,,,,,,,,,,none,high,i had a podcast going at the start but turned it off when i started to realize how much i was going to need to memorize.,i took the advice at the start of trying to form stories to pair objects. ,not particularly no,i have not,
