rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
null,,html-keyboard-response,1706712,<p></p>,,,,null,,,,,,,,,,,,,,
1817.2999999998137,,shortestpath_phase,1708532,GW/soldier.jpg,,,,49,GW/camera.jpg,GW/globe.jpg,0.6206896551724138,0,,,,GW/globe.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1709536,<p></p>,,,,null,,,,,,,,,,,,,,
1616.3999999999069,,shortestpath_phase,1711156,GW/dustpan.jpg,,,,50,GW/camera.jpg,GW/basket.jpg,0.625,1,,,,GW/basket.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1712161,<p></p>,,,,null,,,,,,,,,,,,,,
1936.2000000001863,,shortestpath_phase,1714100,GW/soldier.jpg,,,,50,GW/snail.jpg,GW/wheelchair.jpg,0.6292134831460674,1,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1715105,<p></p>,,,,null,,,,,,,,,,,,,,
2536,,shortestpath_phase,1717644,GW/snail.jpg,,,,49,GW/paint.jpg,GW/barrel.jpg,0.6222222222222222,0,,,,GW/barrel.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1718648,<p></p>,,,,null,,,,,,,,,,,,,,
4096.699999999721,,shortestpath_phase,1722748,GW/soldier.jpg,,,,49,GW/snail.jpg,GW/basket.jpg,0.6153846153846154,0,,,,GW/basket.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1723753,<p></p>,,,,null,,,,,,,,,,,,,,
2480.3000000002794,,shortestpath_phase,1726236,GW/teeth.jpg,,,,49,GW/hat.jpg,GW/camera.jpg,0.6195652173913043,1,,,,GW/hat.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1727241,<p></p>,,,,null,,,,,,,,,,,,,,
4264.100000000093,,shortestpath_phase,1731507,GW/soldier.jpg,,,,50,GW/snail.jpg,GW/gong.jpg,0.6236559139784946,1,,,,GW/gong.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1732512,<p></p>,,,,null,,,,,,,,,,,,,,
2505.1999999997206,,shortestpath_phase,1735020,GW/dustpan.jpg,,,,49,GW/teeth.jpg,GW/snail.jpg,0.6276595744680851,1,,,,GW/teeth.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1736024,<p></p>,,,,null,,,,,,,,,,,,,,
1457.3999999999069,,shortestpath_phase,1737484,GW/camera.jpg,,,,50,GW/hat.jpg,GW/wheelchair.jpg,0.631578947368421,1,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1738491,<p></p>,,,,null,,,,,,,,,,,,,,
1949.7000000001863,,shortestpath_phase,1740443,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/paint.jpg,0.6354166666666666,1,,,,GW/paint.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1741448,<p></p>,,,,null,,,,,,,,,,,,,,
4239.199999999721,,shortestpath_phase,1745690,GW/snail.jpg,,,,50,GW/dustpan.jpg,GW/teeth.jpg,0.6288659793814433,0,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1746692,<p></p>,,,,null,,,,,,,,,,,,,,
2260.899999999907,,shortestpath_phase,1748956,GW/teeth.jpg,,,,49,GW/gong.jpg,GW/snail.jpg,0.6326530612244898,1,,,,GW/gong.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1749960,<p></p>,,,,null,,,,,,,,,,,,,,
3224.600000000093,,shortestpath_phase,1753188,GW/basket.jpg,,,,49,GW/teeth.jpg,GW/dustpan.jpg,0.6262626262626263,0,,,,GW/dustpan.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1754192,<p></p>,,,,null,,,,,,,,,,,,,,
1688.5999999996275,,shortestpath_phase,1755884,GW/gong.jpg,,,,49,GW/hat.jpg,GW/soldier.jpg,0.63,1,,,,GW/hat.jpg,,,,,One Edge Diff,Four Edge Five Edge
null,,html-keyboard-response,1756888,<p></p>,,,,null,,,,,,,,,,,,,,
1256.7000000001863,,shortestpath_phase,1758147,GW/teeth.jpg,,,,49,GW/dustpan.jpg,GW/snail.jpg,0.6336633663366337,1,,,,GW/dustpan.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1759152,<p></p>,,,,null,,,,,,,,,,,,,,
1449.4000000003725,,shortestpath_phase,1760604,GW/basket.jpg,,,,50,GW/soldier.jpg,GW/camera.jpg,0.6372549019607843,1,,,,GW/camera.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1761609,<p></p>,,,,null,,,,,,,,,,,,,,
4184.199999999721,,shortestpath_phase,1765796,GW/hat.jpg,,,,49,GW/basket.jpg,GW/wheelchair.jpg,0.6310679611650486,0,,,,GW/wheelchair.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1766800,<p></p>,,,,null,,,,,,,,,,,,,,
2081.100000000093,,shortestpath_phase,1768883,GW/camera.jpg,,,,50,GW/snail.jpg,GW/hat.jpg,0.625,0,,,,GW/snail.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1769888,<p></p>,,,,null,,,,,,,,,,,,,,
3336.7999999998137,,shortestpath_phase,1773228,GW/teeth.jpg,,,,50,GW/wheelchair.jpg,GW/basket.jpg,0.6190476190476191,0,,,,GW/wheelchair.jpg,,,,,Two Edge Diff,Three Edge Five Edge
null,,html-keyboard-response,1774233,<p></p>,,,,null,,,,,,,,,,,,,,
1463.1999999997206,,shortestpath_phase,1775699,GW/hat.jpg,,,,49,GW/paint.jpg,GW/snail.jpg,0.6226415094339622,1,,,,GW/paint.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1776702,<p></p>,,,,null,,,,,,,,,,,,,,
1995.1000000000931,,shortestpath_phase,1778699,GW/soldier.jpg,,,,50,GW/teeth.jpg,GW/globe.jpg,0.616822429906542,0,,,,GW/teeth.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1779704,<p></p>,,,,null,,,,,,,,,,,,,,
1800.3999999999069,,shortestpath_phase,1781507,GW/gong.jpg,,,,49,GW/teeth.jpg,GW/snail.jpg,0.6111111111111112,0,,,,GW/snail.jpg,,,,,Two Edge Diff,Two Edge Four Edge
null,,html-keyboard-response,1782512,<p></p>,,,,null,,,,,,,,,,,,,,
1393,,shortestpath_phase,1783908,GW/teeth.jpg,,,,50,GW/paint.jpg,GW/wheelchair.jpg,0.6055045871559633,0,,,,GW/paint.jpg,,,,,One Edge Diff,Two Edge Three Edge
null,,html-keyboard-response,1784912,<p></p>,,,,null,,,,,,,,,,,,,,
3112.899999999907,,shortestpath_phase,1788027,GW/globe.jpg,,,,50,GW/hat.jpg,GW/soldier.jpg,0.6,0,,,,GW/hat.jpg,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1789031,<p></p>,,,,null,,,,,,,,,,,,,,
3001.5,,shortestpath_phase,1792036,GW/teeth.jpg,,,,50,GW/snail.jpg,GW/camera.jpg,0.6036036036036037,1,,,,GW/camera.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1793040,<p></p>,,,,null,,,,,,,,,,,,,,
1457.5,,shortestpath_phase,1794500,GW/snail.jpg,,,,49,GW/hat.jpg,GW/teeth.jpg,0.6071428571428571,1,,,,GW/hat.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1795504,<p></p>,,,,null,,,,,,,,,,,,,,
1304.8000000002794,,shortestpath_phase,1796811,GW/teeth.jpg,,,,50,GW/basket.jpg,GW/paint.jpg,0.6106194690265486,1,,,,GW/paint.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1797816,<p></p>,,,,null,,,,,,,,,,,,,,
3280.6999999997206,,shortestpath_phase,1801100,GW/camera.jpg,,,,49,GW/wheelchair.jpg,GW/soldier.jpg,0.6140350877192983,1,,,,GW/wheelchair.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1802104,<p></p>,,,,null,,,,,,,,,,,,,,
1384.6999999997206,,shortestpath_phase,1803492,GW/teeth.jpg,,,,50,GW/camera.jpg,GW/paint.jpg,0.6173913043478261,1,,,,GW/paint.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1804496,<p></p>,,,,null,,,,,,,,,,,,,,
2770.5,,shortestpath_phase,1807268,GW/camera.jpg,,,,49,GW/wheelchair.jpg,GW/teeth.jpg,0.6206896551724138,1,,,,GW/wheelchair.jpg,,,,,Three Edge Diff,Three Edge Six Edge
null,,html-keyboard-response,1808273,<p></p>,,,,null,,,,,,,,,,,,,,
3623.8000000002794,,shortestpath_phase,1811900,GW/soldier.jpg,,,,50,GW/globe.jpg,GW/snail.jpg,0.6153846153846154,0,,,,GW/globe.jpg,,,,,Two Edge Diff,Four Edge Six Edge
null,,html-keyboard-response,1812905,<p></p>,,,,null,,,,,,,,,,,,,,
2663.9000000003725,,shortestpath_phase,1815572,GW/basket.jpg,,,,50,GW/barrel.jpg,GW/teeth.jpg,0.6101694915254238,0,,,,GW/barrel.jpg,,,,,Three Edge Diff,Two Edge Five Edge
null,,html-keyboard-response,1816577,<p></p>,,,,null,,,,,,,,,,,,,,
2512.7000000001863,,shortestpath_phase,1819092,GW/soldier.jpg,,,,50,GW/camera.jpg,GW/dustpan.jpg,0.6134453781512605,1,,,,GW/dustpan.jpg,,,,,Four Edge Diff,Two Edge Six Edge
null,,html-keyboard-response,1820097,<p></p>,,,,null,,,,,,,,,,,,,,
1840.0999999996275,,shortestpath_phase,1821940,GW/snail.jpg,,,,49,GW/jukebox.jpg,GW/soldier.jpg,0.6166666666666667,1,,,,GW/jukebox.jpg,,,,,One Edge Diff,Five Edge Six Edge
null,,html-keyboard-response,1822944,<p></p>,,,,null,,,,,,,,,,,,,,
null,,shortestpath_phase,1830450,,,,,null,,,0.6115702479338843,0,,,,,,,,,One Edge Diff,Three Edge Four Edge
null,,html-keyboard-response,1831456,<p></p>,,,,null,,,,,,,,,,,,,,
25256.19999999972,,intro_1,1856714,instruct,,0,,,,,,,,,,,,,,,,
10366.099999999627,,intro_2,1867082,instruct,,0,Previous,,,,,,,,,,,,,,,
18190.30000000028,,intro_1,1885274,instruct,,0,,,,,,,,,,,,,,,,
40302.30000000028,,intro_2,1925577,instruct,,1,Next,,,,,,,,,,,,,,,
6094.100000000093,,intro_3,1931673,instruct,,1,Next,,,,,,,,,,,,,,,
