rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
2356.599999964237,,shortestpath_phase,1500576,,GW/leesburg.png,,,,49,GW/newhope.png,GW/cornwall.png,1,0.42105263157894735,,,,GW/newhope.png,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1501587,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2068.800000011921,,shortestpath_phase,1503661,,GW/cornwall.png,,,,49,GW/shreveport.png,GW/hanover.png,1,0.45,,,,GW/shreveport.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1504670,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1494.3999999761581,,shortestpath_phase,1506170,,GW/newhope.png,,,,50,GW/westpalmbeach.png,GW/hotsprings.png,1,0.47619047619047616,,,,GW/hotsprings.png,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1507178,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1706.5999999642372,,shortestpath_phase,1508890,,GW/leesburg.png,,,,49,GW/newhope.png,GW/huntsville.png,0,0.45454545454545453,,,,GW/huntsville.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1509897,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1803.9000000357628,,shortestpath_phase,1511707,,GW/cornwall.png,,,,49,GW/hanover.png,GW/hotsprings.png,0,0.43478260869565216,,,,GW/hotsprings.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1512715,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2155.800000011921,,shortestpath_phase,1514877,,GW/carmel.png,,,,49,GW/huntsville.png,GW/newhope.png,0,0.4166666666666667,,,,GW/newhope.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1515885,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1992.5999999642372,,shortestpath_phase,1517894,,GW/hotsprings.png,,,,49,GW/gatlinburg.png,GW/racine.png,0,0.4,,,,GW/racine.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1518909,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2392.399999976158,,shortestpath_phase,1521306,,GW/hanover.png,,,,50,GW/newhope.png,GW/westpalmbeach.png,1,0.4230769230769231,,,,GW/westpalmbeach.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1522316,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1354.300000011921,,shortestpath_phase,1523678,,GW/leesburg.png,,,,49,GW/shreveport.png,GW/carmel.png,1,0.4444444444444444,,,,GW/shreveport.png,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1524692,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1873.300000011921,,shortestpath_phase,1526570,,GW/hotsprings.png,,,,50,GW/carmel.png,GW/huntsville.png,0,0.42857142857142855,,,,GW/carmel.png,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1527581,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1621.199999988079,,shortestpath_phase,1529208,,GW/gatlinburg.png,,,,50,GW/shreveport.png,GW/cornwall.png,0,0.41379310344827586,,,,GW/shreveport.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1530215,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2641,,shortestpath_phase,1532863,,GW/hanover.png,,,,50,GW/peoria.png,GW/westpalmbeach.png,1,0.43333333333333335,,,,GW/westpalmbeach.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1533875,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2017.800000011921,,shortestpath_phase,1535900,,GW/cornwall.png,,,,49,GW/hanover.png,GW/peoria.png,0,0.41935483870967744,,,,GW/peoria.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1536907,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1809.6000000238419,,shortestpath_phase,1538724,,GW/hanover.png,,,,50,GW/newhope.png,GW/shreveport.png,1,0.4375,,,,GW/shreveport.png,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1539733,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1599.1000000238419,,shortestpath_phase,1541343,,GW/cornwall.png,,,,49,GW/gatlinburg.png,GW/peoria.png,0,0.42424242424242425,,,,GW/peoria.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1542359,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2000.2000000476837,,shortestpath_phase,1544366,,GW/gatlinburg.png,,,,49,GW/shreveport.png,GW/carmel.png,1,0.4411764705882353,,,,GW/shreveport.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1545377,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2180.300000011921,,shortestpath_phase,1547563,,GW/carmel.png,,,,50,GW/newhope.png,GW/leesburg.png,0,0.42857142857142855,,,,GW/newhope.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1548571,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1441.5999999642372,,shortestpath_phase,1550020,,GW/gatlinburg.png,,,,50,GW/newhope.png,GW/hotsprings.png,1,0.4444444444444444,,,,GW/hotsprings.png,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1551039,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1541.199999988079,,shortestpath_phase,1552586,,GW/newhope.png,,,,49,GW/leesburg.png,GW/racine.png,0,0.43243243243243246,,,,GW/racine.png,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1553595,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,,shortestpath_phase,1556036,,GW/gatlinburg.png,,,,50,GW/cornwall.png,GW/peoria.png,1,0.4473684210526316,,,,GW/peoria.png,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1557046,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1857.6000000238419,,shortestpath_phase,1558909,,GW/carmel.png,,,,50,GW/leesburg.png,GW/shreveport.png,1,0.46153846153846156,,,,GW/shreveport.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1559917,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,,shortestpath_phase,1561949,,GW/newhope.png,,,,50,GW/gatlinburg.png,GW/hotsprings.png,1,0.475,,,,GW/hotsprings.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1562958,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1812.300000011921,,shortestpath_phase,1564778,,GW/racine.png,,,,49,GW/carmel.png,GW/huntsville.png,0,0.4634146341463415,,,,GW/huntsville.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1565788,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1434.699999988079,,shortestpath_phase,1567228,,GW/newhope.png,,,,49,GW/hanover.png,GW/gatlinburg.png,1,0.47619047619047616,,,,GW/hanover.png,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1568241,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1545.300000011921,,shortestpath_phase,1569793,,GW/carmel.png,,,,49,GW/leesburg.png,GW/gatlinburg.png,1,0.4883720930232558,,,,GW/leesburg.png,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1570804,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
3015.300000011921,,shortestpath_phase,1573825,,GW/racine.png,,,,50,GW/cornwall.png,GW/gatlinburg.png,1,0.5,,,,GW/gatlinburg.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1574837,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1753.6000000238419,,shortestpath_phase,1576596,,GW/carmel.png,,,,49,GW/hotsprings.png,GW/gatlinburg.png,1,0.5111111111111111,,,,GW/hotsprings.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1577607,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1779.5999999642372,,shortestpath_phase,1579394,,GW/huntsville.png,,,,50,GW/racine.png,GW/cornwall.png,0,0.5,,,,GW/racine.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1580403,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1632.699999988079,,shortestpath_phase,1582041,,GW/cornwall.png,,,,49,GW/shreveport.png,GW/westpalmbeach.png,1,0.5106382978723404,,,,GW/shreveport.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1583051,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1085.7999999523163,,shortestpath_phase,1584143,,GW/newhope.png,,,,49,GW/huntsville.png,GW/carmel.png,0,0.5,,,,GW/carmel.png,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1585151,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1379.5,,shortestpath_phase,1586571,,GW/gatlinburg.png,,,,49,GW/cornwall.png,GW/hotsprings.png,0,0.4897959183673469,,,,GW/hotsprings.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1587580,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2350.5,,shortestpath_phase,1589935,,GW/carmel.png,,,,49,GW/racine.png,GW/hanover.png,1,0.5,,,,GW/racine.png,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1590944,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2474.5,,shortestpath_phase,1593423,,GW/gatlinburg.png,,,,50,GW/peoria.png,GW/huntsville.png,1,0.5098039215686274,,,,GW/huntsville.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1594431,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,,shortestpath_phase,1596266,,GW/carmel.png,,,,49,GW/westpalmbeach.png,GW/huntsville.png,1,0.5192307692307693,,,,GW/westpalmbeach.png,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1597276,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2068.399999976158,,shortestpath_phase,1599351,,GW/gatlinburg.png,,,,50,GW/racine.png,GW/peoria.png,0,0.5094339622641509,,,,GW/racine.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1600366,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2372.5,,shortestpath_phase,1602744,,GW/huntsville.png,,,,49,GW/carmel.png,GW/hotsprings.png,0,0.5,,,,GW/hotsprings.png,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1603753,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1232.1000000238419,,shortestpath_phase,1604991,,GW/gatlinburg.png,,,,50,GW/racine.png,GW/cornwall.png,0,0.4909090909090909,,,,GW/racine.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1605999,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,,shortestpath_phase,1607990,,GW/cornwall.png,,,,50,GW/racine.png,GW/peoria.png,1,0.5,,,,GW/peoria.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1608999,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1407.199999988079,,shortestpath_phase,1610413,,GW/gatlinburg.png,,,,50,GW/hotsprings.png,GW/carmel.png,0,0.49122807017543857,,,,GW/hotsprings.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1611422,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1360.7000000476837,,shortestpath_phase,1612789,,GW/cornwall.png,,,,49,GW/peoria.png,GW/leesburg.png,1,0.5,,,,GW/peoria.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1613799,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1090.8999999761581,,shortestpath_phase,1614897,,GW/carmel.png,,,,50,GW/shreveport.png,GW/leesburg.png,0,0.4915254237288136,,,,GW/shreveport.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1615908,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,,shortestpath_phase,1617672,,GW/peoria.png,,,,49,GW/cornwall.png,GW/gatlinburg.png,1,0.5,,,,GW/cornwall.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1618681,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.8999999761581,,shortestpath_phase,1619837,,GW/gatlinburg.png,,,,50,GW/carmel.png,GW/racine.png,1,0.5081967213114754,,,,GW/racine.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1620844,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1974.199999988079,,shortestpath_phase,1622825,,GW/hotsprings.png,,,,49,GW/boulder.png,GW/leesburg.png,1,0.5161290322580645,,,,GW/boulder.png,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1623835,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1280.2000000476837,,shortestpath_phase,1625120,,GW/cornwall.png,,,,49,GW/shreveport.png,GW/racine.png,1,0.5238095238095238,,,,GW/shreveport.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1626131,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1290.8999999761581,,shortestpath_phase,1627428,,GW/peoria.png,,,,50,GW/boulder.png,GW/leesburg.png,0,0.515625,,,,GW/boulder.png,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1628437,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1402.800000011921,,shortestpath_phase,1629846,,GW/carmel.png,,,,50,GW/gatlinburg.png,GW/huntsville.png,1,0.5230769230769231,,,,GW/huntsville.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1630858,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2375.399999976158,,shortestpath_phase,1633240,,GW/racine.png,,,,49,GW/cornwall.png,GW/peoria.png,0,0.5151515151515151,,,,GW/peoria.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1634248,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1402.800000011921,,shortestpath_phase,1635656,,GW/hanover.png,,,,50,GW/boulder.png,GW/cornwall.png,0,0.5074626865671642,,,,GW/boulder.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1636665,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1349.4000000357628,,shortestpath_phase,1638022,,GW/cornwall.png,,,,49,GW/gatlinburg.png,GW/shreveport.png,0,0.5,,,,GW/shreveport.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1639033,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1903.9000000357628,,shortestpath_phase,1640942,,GW/carmel.png,,,,50,GW/newhope.png,GW/leesburg.png,0,0.4927536231884058,,,,GW/newhope.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1641949,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2037.3999999761581,,shortestpath_phase,1643993,,GW/leesburg.png,,,,49,GW/hanover.png,GW/newhope.png,1,0.5,,,,GW/hanover.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1645001,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1846.5,,shortestpath_phase,1646853,,GW/carmel.png,,,,50,GW/boulder.png,GW/leesburg.png,0,0.49295774647887325,,,,GW/boulder.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1647863,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1589.3999999761581,,shortestpath_phase,1649457,,GW/leesburg.png,,,,50,GW/newhope.png,GW/hanover.png,1,0.5,,,,GW/hanover.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1650466,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1763.7000000476837,,shortestpath_phase,1652235,,GW/newhope.png,,,,50,GW/leesburg.png,GW/boulder.png,1,0.5068493150684932,,,,GW/boulder.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1653243,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,,shortestpath_phase,1655195,,GW/carmel.png,,,,50,GW/shreveport.png,GW/hanover.png,0,0.5,,,,GW/shreveport.png,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1656204,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1775.4000000357628,,shortestpath_phase,1657986,,GW/cornwall.png,,,,49,GW/huntsville.png,GW/leesburg.png,1,0.5066666666666667,,,,GW/huntsville.png,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1658995,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2030.0999999642372,,shortestpath_phase,1661031,,GW/carmel.png,,,,50,GW/newhope.png,GW/gatlinburg.png,0,0.5,,,,GW/newhope.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1662042,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
2551.199999988079,,shortestpath_phase,1664599,,GW/gatlinburg.png,,,,50,GW/shreveport.png,GW/newhope.png,0,0.4935064935064935,,,,GW/shreveport.png,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1665607,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1596.5,,shortestpath_phase,1667210,,GW/carmel.png,,,,49,GW/hotsprings.png,GW/leesburg.png,1,0.5,,,,GW/hotsprings.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1668222,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1729.3999999761581,,shortestpath_phase,1669957,,GW/cornwall.png,,,,50,GW/leesburg.png,GW/shreveport.png,1,0.5063291139240507,,,,GW/shreveport.png,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1670969,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1657.1000000238419,,shortestpath_phase,1672634,,GW/hanover.png,,,,50,GW/leesburg.png,GW/carmel.png,0,0.5,,,,GW/leesburg.png,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1673645,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1990.199999988079,,shortestpath_phase,1675642,,GW/carmel.png,,,,49,GW/hanover.png,GW/boulder.png,0,0.49382716049382713,,,,GW/boulder.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1676654,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1747.8999999761581,,shortestpath_phase,1678408,,GW/peoria.png,,,,50,GW/hanover.png,GW/racine.png,1,0.5,,,,GW/racine.png,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1679418,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1962.699999988079,,shortestpath_phase,1681387,,GW/leesburg.png,,,,49,GW/newhope.png,GW/hotsprings.png,0,0.4939759036144578,,,,GW/hotsprings.png,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1682396,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
1538.7000000476837,,shortestpath_phase,1683942,,GW/racine.png,,,,49,GW/carmel.png,GW/peoria.png,0,0.4880952380952381,,,,GW/peoria.png,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,
null,,html-keyboard-response,1684959,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
9889.100000023842,,intro_1,1694855,,instruct,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653.399999976158,,intro_2,1703521,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
17793.100000023842,,intro_3,1721325,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
10198.800000011921,,intro_4,1731535,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
10309.100000023842,,intro_5,1741854,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
16529.599999964237,,intro_6,1758393,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,1880930,,GDP-0,,,,,,,,,,,,,,,,,,leesburg.png,gatlinburg.png,,undefineddrag02imgL:[x1:216 x2:74 y1:203 y2:210]drag02drag03:[x1:216 x2:335 y1:203 y2:187]drag03drag06:[x1:335 x2:475 y1:187 y2:208]drag06drag09:[x1:475 x2:624 y1:208 y2:236]drag09drag11:[x1:624 x2:742 y1:236 y2:216]drag11drag04:[x1:742 x2:928 y1:216 y2:209]drag04imgR:[x1:928 x2:1074 y1:209 y2:210],false,,,,,,,,
,,Goal Directed Planning,2057253,,GDP-1,,,,,,,,,,,,,,,,,,racine.png,carmel.png,,undefineddrag07imgR:[x1:906 x2:1074 y1:193 y2:210]drag03drag06:[x1:236 x2:503 y1:206 y2:203]imgLdrag03:[x1:74 x2:236 y1:210 y2:206]drag06drag09:[x1:503 x2:687 y1:203 y2:224]drag09drag07:[x1:687 x2:906 y1:224 y2:193],false,,,,,,,,
,,Goal Directed Planning,2177043,,GDP-2,,,,,,,,,,,,,,,,,,gatlinburg.png,peoria.png,,undefinedimgLdrag04:[x1:74 x2:343 y1:210 y2:198]drag04drag02:[x1:343 x2:557 y1:198 y2:181]drag02drag03:[x1:557 x2:703 y1:181 y2:111]drag03drag06:[x1:703 x2:806 y1:111 y2:121]drag06imgR:[x1:806 x2:1074 y1:121 y2:210],false,,,,,,,,
,,Goal Directed Planning,2212675,,GDP-3,,,,,,,,,,,,,,,,,,westpalmbeach.png,newhope.png,,undefinedimgLdrag06:[x1:74 x2:339 y1:210 y2:180]drag06drag07:[x1:339 x2:695 y1:180 y2:62]drag07imgR:[x1:695 x2:1074 y1:62 y2:210],false,,,,,,,,
,,Goal Directed Planning,2324963,,GDP-4,,,,,,,,,,,,,,,,,,hanover.png,shreveport.png,,undefinedimgLdrag02:[x1:74 x2:318 y1:210 y2:190]drag02drag03:[x1:318 x2:542 y1:190 y2:219]drag03drag06:[x1:542 x2:837 y1:219 y2:227]drag06imgR:[x1:837 x2:1074 y1:227 y2:210],true,undefineddrag12imgL:[x1:636 x2:74 y1:164 y2:210]drag12drag11:[x1:636 x2:937 y1:164 y2:211]drag11imgR:[x1:937 x2:1074 y1:211 y2:210],,,,,,,
,,Goal Directed Planning,2434172,,GDP-5,,,,,,,,,,,,,,,,,,gatlinburg.png,newhope.png,,undefinedimgLdrag04:[x1:74 x2:378 y1:210 y2:209]drag04drag11:[x1:378 x2:563 y1:209 y2:215]drag11drag09:[x1:563 x2:904 y1:215 y2:225]drag09imgR:[x1:904 x2:1074 y1:225 y2:210],false,,,,,,,,
,,Goal Directed Planning,2521247,,GDP-6,,,,,,,,,,,,,,,,,,peoria.png,huntsville.png,,undefinedimgLdrag06:[x1:74 x2:441 y1:210 y2:136]drag06drag03:[x1:441 x2:747 y1:136 y2:187]drag03drag11:[x1:747 x2:905 y1:187 y2:206]drag11imgR:[x1:905 x2:1074 y1:206 y2:210],false,,,,,,,,
,,Goal Directed Planning,2671670,,GDP-7,,,,,,,,,,,,,,,,,,gatlinburg.png,carmel.png,,undefinedimgLdrag10:[x1:74 x2:301 y1:210 y2:203]drag10drag08:[x1:301 x2:717 y1:203 y2:108]drag08drag07:[x1:717 x2:878 y1:108 y2:196]drag07imgR:[x1:878 x2:1074 y1:196 y2:210],true,undefinedimgLdrag04:[x1:74 x2:356 y1:210 y2:224]drag04drag02:[x1:356 x2:563 y1:224 y2:210]drag02drag03:[x1:563 x2:908 y1:210 y2:182]drag03imgR:[x1:908 x2:1074 y1:182 y2:210],,,,,,,
,,Goal Directed Planning,2732693,,GDP-8,,,,,,,,,,,,,,,,,,boulder.png,carmel.png,,undefinedimgLdrag03:[x1:74 x2:282 y1:210 y2:211]drag03imgR:[x1:282 x2:1074 y1:211 y2:210],false,,,,,,,,
,,Goal Directed Planning,2746907,,GDP-9,,,,,,,,,,,,,,,,,,shreveport.png,cornwall.png,,undefinedimgLdrag08:[x1:74 x2:509 y1:210 y2:177]drag08imgR:[x1:509 x2:1074 y1:177 y2:210],false,,,,,,,,
,,Goal Directed Planning,2798444,,GDP-10,,,,,,,,,,,,,,,,,,hotsprings.png,cornwall.png,,undefinedimgLdrag07:[x1:74 x2:451 y1:210 y2:182]drag07drag08:[x1:451 x2:748 y1:182 y2:84]drag08imgR:[x1:748 x2:1074 y1:84 y2:210],true,undefinedimgLdrag09:[x1:74 x2:612 y1:210 y2:64]drag09drag08:[x1:612 x2:941 y1:64 y2:234]drag08imgR:[x1:941 x2:1074 y1:234 y2:210],,,,,,,
